_archivo,id_modelo,referenciaWeb,modelo,url,title,allDescs
142585969.json,142585969,"Código de barras：8433325360511
Color de la luz：Luz fría
Potencia：20W
Temperatura del color：6500K
Caudal luminoso：1800lm
Clasificación del IP：IP65",8433325360511,https://www.aigostar.com/ES/productCategory/1730415006589259791,"Luz de trabajo portátil 20W 6500K Cable de alimentación de 1,8m","Características
Tipo:
Extra-fino
Modelo:
Lámpara de enfoque LED
Color del producto:
Negro
Color de la luz:
Luz fría
Descripción de los puntos de venta:
Resistente al agua y al polvo;Soporte estampado para mayor estabilidad y durabilidad|Especificación
Dimensión:
L220*W155*H36.5 mm
Cable:
3x1.0mm²
Longitud del cable:
1.8m
Número de perlas:
28LED|Parámetros técnicos
Potencia:
20W
Voltaje:
220-240V～
Current:
88mA
Frecuencia:
50/60Hz
Temperatura del color:
6500K
Caudal luminoso:
1800lm
CRI:
Ra≥70
DF:
≥0.9
Ángulo de haz:
110°
Hg(mg):
0
EEI:
F
Nivel de seguridad de la luminaria:
II|Aplicación de medio ambiente
Clasificación del IP:
IP65
Entorno de uso:
Interior y exterior
Temperatura:
-20℃～40℃|Volumen
Peso neto de un solo producto:
710g|Vida
Vida útil:
15000h
Frecuencia de conmutación:
10000times|Material
Material principal:
De aluminio,Vidrio|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
10 pc/Caja de cartón"
142585970.json,142585970,"Código de barras：8433325323189
Color de la luz：Luz fría
Potencia：10W
Temperatura del color：6500K
Caudal luminoso：900lm
Clasificación del IP：IP65",8433325323189,https://www.aigostar.com/ES/productCategory/1674327868492091393,"Lámpara de trabajo portátil 10W 6500K fundida a presión con cable de alimentación de 1,8m","Características
Color del producto:
Amarillo
Color de la luz:
Luz fría|Especificación
Dimensión:
L230*W163*H54 mm
Cable:
3x1.0mm²
Longitud del cable:
1.8m|Parámetros técnicos
Potencia:
10W
Voltaje:
220-240V～
Current:
45mA
Frecuencia:
50/60Hz
Temperatura del color:
6500K
Caudal luminoso:
900lm
CRI:
Ra≥80
DF:
≥0.9
Ángulo de haz:
110°
Hg(mg):
0
EEI:
F
Nivel de seguridad de la luminaria:
II|Aplicación de medio ambiente
Clasificación del IP:
IP65
Entorno de uso:
Interior y exterior
Temperatura:
-20℃～40℃|Volumen
Peso neto de un solo producto:
740g|Vida
Vida útil:
25000h
Frecuencia de conmutación:
10000times|Material
Material principal:
De aluminio,Vidrio|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
10 pc/Caja de cartón"
142585971.json,142585971,"Código de barras：8433325323172
Color de la luz：Luz fría
Potencia：20W
Temperatura del color：6500K
Caudal luminoso：1800lm
Clasificación del IP：IP65",8433325323172,https://www.aigostar.com/ES/productCategory/1674327868492091392,"Lámpara de trabajo portátil 20W 6500K fundido a presión con cable de alimentación de 1,8m","Características
Color del producto:
Amarillo
Color de la luz:
Luz fría|Especificación
Dimensión:
L240*W163*H55 mm
Cable:
3x1.0mm²
Longitud del cable:
1.8m|Parámetros técnicos
Potencia:
20W
Voltaje:
220-240V～
Current:
90mA
Frecuencia:
50/60Hz
Temperatura del color:
6500K
Caudal luminoso:
1800lm
CRI:
Ra≥80
DF:
≥0.9
Ángulo de haz:
110°
Hg(mg):
0
EEI:
F
Nivel de seguridad de la luminaria:
II|Aplicación de medio ambiente
Clasificación del IP:
IP65
Entorno de uso:
Interior y exterior
Temperatura:
-20℃～40℃|Volumen
Peso neto de un solo producto:
810g|Vida
Vida útil:
25000h
Frecuencia de conmutación:
10000times|Material
Material principal:
De aluminio,Vidrio|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
10 pc/Caja de cartón"
142585972.json,142585972,"Código de barras：8433325283650
Color de la luz：Luz fría
Potencia：30W
Temperatura del color：6500K
Caudal luminoso：2800lm
Clasificación del IP：IP65",8433325283650,https://www.aigostar.com/ES/productCategory/1547785368055714612,Foco LED con soporte portátil 30W 2800m 6500K IP65,"Características
Color del producto:
Negro
Color de la luz:
Luz fría|Especificación
Dimensión:
L250*W250*H205 mm
Cable:
3x1.0mm²
Longitud del cable:
1.8m|Parámetros técnicos
Potencia:
30W
Voltaje:
220-240V～
Current:
136mA
Frecuencia:
50/60Hz
Temperatura del color:
6500K
Caudal luminoso:
2800lm
CRI:
Ra≥75
DF:
≥0.9
Ángulo de haz:
110°
Hg(mg):
0
EEI:
F
Nivel de seguridad de la luminaria:
II|Aplicación de medio ambiente
Clasificación del IP:
IP65
Entorno de uso:
Interior y exterior
Temperatura:
-20℃～40℃|Volumen
Peso neto de un solo producto:
935g|Vida
Vida útil:
25000h
Frecuencia de conmutación:
12500times|Material
Material principal:
De aluminio,Vidrio|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
8 pc/Caja de cartón"
142585973.json,142585973,"Código de barras：8433325323202
Color de la luz：Luz fría
Potencia：50W
Temperatura del color：6500K
Caudal luminoso：4500lm
Clasificación del IP：IP65",8433325323219,https://www.aigostar.com/ES/productCategory/1674327868492091395,"Lámpara de trabajo portátil 50W 6500K fundido a presión con cable de alimentación de 1,8m","Características
Color del producto:
Amarillo
Color de la luz:
Luz fría|Especificación
Dimensión:
L287*W206*H55 mm
Cable:
3x1.0mm²
Longitud del cable:
1.8m|Parámetros técnicos
Potencia:
50W
Voltaje:
220-240V～
Current:
225mA
Frecuencia:
50/60Hz
Temperatura del color:
6500K
Caudal luminoso:
4500lm
CRI:
Ra≥80
DF:
≥0.9
Ángulo de haz:
110°
Hg(mg):
0
EEI:
F
Nivel de seguridad de la luminaria:
II|Aplicación de medio ambiente
Clasificación del IP:
IP65
Entorno de uso:
Interior y exterior
Temperatura:
-20℃～40℃|Volumen
Peso neto de un solo producto:
1.18kg|Vida
Vida útil:
25000h
Frecuencia de conmutación:
10000times|Material
Material principal:
De aluminio,Vidrio|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
10 pc/Caja de cartón"
142585974.json,142585974,Código de barras：8433325179151,8433325179137,https://www.aigostar.com/ES/productCategory/1547785367971827939,"Luminaria Tri-proof para dos tubos de 1,5","Características
categoría:
Tri-prueba
Modelo:
Tubos dobles
Color del producto:
Blanco|Especificación
Dimensión:
L1563*W129*H88mm
Longitud:
L1.5m
Longitud del cable:
50cm|Parámetros técnicos
Voltaje:
220-240V～
Frecuencia:
50Hz
Ángulo de haz:
125°
Hg(mg):
0
Protección IK:
IK10|Aplicación de medio ambiente
Clasificación del IP:
IP65
Entorno de uso:
Interior y exterior
Temperatura:
-5℃～45℃|Volumen
Peso neto de un solo producto:
2.305kg|Vida
Vida útil:
25000h|Material
Material principal:
Plástico|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
6 pc/Caja de cartón"
142585975.json,142585975,Código de barras：8433325179120,8433325179120,https://www.aigostar.com/ES/productCategory/1547785367971827936,Luminaria de exterior para un tubo 1.2m,"Características
categoría:
Tri-prueba
Modelo:
Tubo único
Color del producto:
Blanco|Especificación
Dimensión:
L1265*W85*H88mm
Longitud:
L1.2m
Longitud del cable:
50cm|Parámetros técnicos
Voltaje:
220-240V～
Frecuencia:
50Hz
Ángulo de haz:
125°
Hg(mg):
0
Protección IK:
IK10|Aplicación de medio ambiente
Clasificación del IP:
IP65
Entorno de uso:
Interior y exterior
Temperatura:
-5℃～45℃|Volumen
Peso neto de un solo producto:
1.2kg|Vida
Vida útil:
25000h|Material
Material principal:
Plástico|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/caja
Cantidad del paquete externo:
9 pc/Caja de cartón"
142585976.json,142585976,"Código de barras：8433325188795
Color de la luz：Luz natural
Potencia：20W
Temperatura del color：4000K
Caudal luminoso：2000lm
CRI：Ra≥80",8433325188801,https://www.aigostar.com/ES/productCategory/1547785367996994120,"Luz LED Tri-proof 0,6m 20W","Características
categoría:
Luces de tres pruebas
Color del producto:
Blanco
Color de la luz:
Luz natural|Especificación
Dimensión:
L600*W65*H67mm
Longitud:
L0.6m
Número de perlas:
120LED|Parámetros técnicos
Potencia:
20W
Voltaje:
200-240V～
Current:
200mA
Frecuencia:
50/60Hz
Temperatura del color:
4000K
Caudal luminoso:
2000lm
CRI:
Ra≥80
FP:
＞0.9
Ángulo de haz:
110°
Hg(mg):
0
Equivalencia en bombilla incandescente:
126W
EEI:
A +|Aplicación de medio ambiente
Clasificación del IP:
IP65
Entorno de uso:
Interior y exterior
Temperatura:
-10℃～40℃|Volumen
Peso neto de un solo producto:
605g|Vida
Vida útil:
20000h
Frecuencia de conmutación:
60000times|Material
Material principal:
PC|Certificación
Certificación:
CE|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
9 pc/Caja de cartón"
142585977.json,142585977,"Código de barras：8433325188900
Color de la luz：Luz fría
Potencia：50W
Temperatura del color：6500K
Caudal luminoso：5000lm
CRI：Ra≥80",8433325188894,https://www.aigostar.com/ES/productCategory/1547785367996994131,Lámpara LED Tri-proof 1.5m 50W,"Características
categoría:
Luces de tres pruebas
Color del producto:
Blanco
Color de la luz:
Luz fría|Especificación
Dimensión:
L1500*W65*H67mm
Longitud:
L1.5m
Número de perlas:
294LED|Parámetros técnicos
Potencia:
50W
Voltaje:
200-240V～
Current:
350mA
Frecuencia:
50/60Hz
Temperatura del color:
6500K
Caudal luminoso:
5000lm
CRI:
Ra≥80
FP:
＞0.9
Ángulo de haz:
110°
Hg(mg):
0
Equivalencia en bombilla incandescente:
290W
EEI:
A +|Aplicación de medio ambiente
Clasificación del IP:
IP65
Entorno de uso:
Interior y exterior
Temperatura:
-10℃～40℃|Volumen
Peso neto de un solo producto:
1.205kg|Vida
Vida útil:
20000h
Frecuencia de conmutación:
60000times|Material
Material principal:
PC|Certificación
Certificación:
CE|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
9 pc/Caja de cartón"
142585978.json,142585978,"Código de barras：8433340004414
Descripción de los puntos de venta：Fuente de luz adecuada:GU10&MR16
Dimensión：D100mm
Tamaño del orificio：Φ90mm
Método de instalación：Fingimiento encubierto",8433340004414,https://www.aigostar.com/ES/productCategory/1547785367984411561,Portalámparas unidireccional niquelado,"Características
categoría:
Accesorio de la lampara de techo de un cabezal
Color del producto:
Níquel satinado
Descripción de los puntos de venta:
Fuente de luz adecuada:GU10&MR16|Especificación
Dimensión:
D100mm
Tamaño del orificio:
Φ90mm
Grueso del producto:
38mm|Aplicación de medio ambiente
Clasificación del IP:
IP20
Entorno de uso:
Interior
Método de instalación:
Fingimiento encubierto|Volumen
Peso neto de un solo producto:
48g|Vida
Vida útil:
15000h|Material
Material principal:
PC|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
50 pc/Caja de cartón"
142585979.json,142585979,"Código de barras：8433325292638
Descripción de los puntos de venta：Fuente de luz adecuada:GU10&MR16
Dimensión：D100mm
Tamaño del orificio：Φ90mm
Método de instalación：Fingimiento encubierto",8433325292638,https://www.aigostar.com/ES/productCategory/1547785367984411559,Portalámparas unidireccional niquelado,"Características
categoría:
Accesorio de la lampara de techo de un cabezal
Color del producto:
Níquel satinado
Descripción de los puntos de venta:
Fuente de luz adecuada:GU10&MR16|Especificación
Dimensión:
D100mm
Tamaño del orificio:
Φ90mm
Grueso del producto:
45mm|Aplicación de medio ambiente
Clasificación del IP:
IP20
Entorno de uso:
Interior
Método de instalación:
Fingimiento encubierto|Volumen
Peso neto de un solo producto:
120g|Vida
Vida útil:
15000h|Material
Material principal:
Hierro|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
50 pc/Caja de cartón"
142585980.json,142585980,"Código de barras：8433325292621
Descripción de los puntos de venta：Fuente de luz adecuada:GU10&MR16
Dimensión：D100mm
Tamaño del orificio：Φ90mm
Método de instalación：Fingimiento encubierto",8433325292621,https://www.aigostar.com/ES/productCategory/1547785367984411560,Portalámparas unidireccional blanco,"Características
categoría:
Accesorio de la lampara de techo de un cabezal
Color del producto:
Blanco
Descripción de los puntos de venta:
Fuente de luz adecuada:GU10&MR16|Especificación
Dimensión:
D100mm
Tamaño del orificio:
Φ90mm
Grueso del producto:
38mm|Aplicación de medio ambiente
Clasificación del IP:
IP20
Entorno de uso:
Interior
Método de instalación:
Fingimiento encubierto|Volumen
Peso neto de un solo producto:
106.8g|Vida
Vida útil:
15000h|Material
Material principal:
PC|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
50 pc/Caja de cartón"
142585981.json,142585981,"Código de barras：8433325292546
Descripción de los puntos de venta：Fuente de luz adecuada:GU10&MR16
Dimensión：L173*W91mm
Tamaño del orificio：Φ155*75mm
Método de instalación：Fingimiento encubierto",8433325292546,https://www.aigostar.com/ES/productCategory/1547785367984411574,Portalámparas bidireccional plata,"Características
categoría:
acesorio de lampara de techo de dos cabezar
Color del producto:
Plata
Descripción de los puntos de venta:
Fuente de luz adecuada:GU10&MR16|Especificación
Dimensión:
L173*W91mm
Tamaño del orificio:
Φ155*75mm
Grueso del producto:
25mm|Aplicación de medio ambiente
Clasificación del IP:
IP20
Entorno de uso:
Interior
Método de instalación:
Fingimiento encubierto|Volumen
Peso neto de un solo producto:
106g|Vida
Vida útil:
15000h|Material
Material principal:
Aleación de aluminio|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
50 pc/Caja de cartón"
142585982.json,142585982,"Código de barras：8433325292577
Descripción de los puntos de venta：Fuente de luz adecuada:GU10&MR16
Dimensión：L173*W91mm
Tamaño del orificio：Φ155*75mm
Método de instalación：Fingimiento encubierto",8433325292577,https://www.aigostar.com/ES/productCategory/1547785367984411571,Portalámparas bidireccional blanco,"Características
categoría:
acesorio de lampara de techo de dos cabezar
Color del producto:
Blanco
Descripción de los puntos de venta:
Fuente de luz adecuada:GU10&MR16|Especificación
Dimensión:
L173*W91mm
Tamaño del orificio:
Φ155*75mm
Grueso del producto:
25mm|Aplicación de medio ambiente
Clasificación del IP:
IP20
Entorno de uso:
Interior
Método de instalación:
Fingimiento encubierto|Volumen
Peso neto de un solo producto:
106g|Vida
Vida útil:
15000h|Material
Material principal:
Aleación de aluminio|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
50 pc/Caja de cartón"
142585983.json,142585983,"Código de barras：8433325292539
Descripción de los puntos de venta：Fuente de luz adecuada:GU10&MR16
Dimensión：L255*W91mm
Tamaño del orificio：Φ235*75mm
Método de instalación：Fingimiento encubierto",8433325292539,https://www.aigostar.com/ES/productCategory/1547785367984411575,Portalámparas de tres vías plata,"Características
categoría:
Accesorio de lámpara de techo de tres cabezas
Color del producto:
Plata
Descripción de los puntos de venta:
Fuente de luz adecuada:GU10&MR16|Especificación
Dimensión:
L255*W91mm
Tamaño del orificio:
Φ235*75mm
Grueso del producto:
25mm|Aplicación de medio ambiente
Clasificación del IP:
IP20
Entorno de uso:
Interior
Método de instalación:
Fingimiento encubierto|Volumen
Peso neto de un solo producto:
183.2g|Vida
Vida útil:
15000h|Material
Material principal:
Aleación de aluminio|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
40 pc/Caja de cartón"
142585984.json,142585984,"Código de barras：8433340004490
Descripción de los puntos de venta：Fuente de luz adecuada:GU10&MR16
Dimensión：L255*D91mm
Tamaño del orificio：Φ235*75mm
Método de instalación：Fingimiento encubierto",8433340004490,https://www.aigostar.com/ES/productCategory/1547785367984411569,Portalámparas de tres vías plata,"Características
categoría:
Accesorio de lámpara de techo de tres cabezas
Color del producto:
Plata
Descripción de los puntos de venta:
Fuente de luz adecuada:GU10&MR16|Especificación
Dimensión:
L255*D91mm
Tamaño del orificio:
Φ235*75mm
Grueso del producto:
25mm|Aplicación de medio ambiente
Clasificación del IP:
IP20
Entorno de uso:
Interior
Método de instalación:
Fingimiento encubierto|Volumen
Peso neto de un solo producto:
48g|Vida
Vida útil:
15000h|Material
Material principal:
Fundición de aluminio|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
40 pc/Caja de cartón"
142585985.json,142585985,"Código de barras：8433325292560
Descripción de los puntos de venta：Fuente de luz adecuada:GU10&MR16
Dimensión：L255*W91mm
Tamaño del orificio：Φ235*75mm
Método de instalación：Fingimiento encubierto",8433325292560,https://www.aigostar.com/ES/productCategory/1547785367984411572,Portalámparas de tres vías blanco,"Características
categoría:
Accesorio de lámpara de techo de tres cabezas
Color del producto:
Blanco
Descripción de los puntos de venta:
Fuente de luz adecuada:GU10&MR16|Especificación
Dimensión:
L255*W91mm
Tamaño del orificio:
Φ235*75mm
Grueso del producto:
25mm|Aplicación de medio ambiente
Clasificación del IP:
IP20
Entorno de uso:
Interior
Método de instalación:
Fingimiento encubierto|Volumen
Peso neto de un solo producto:
185g|Vida
Vida útil:
15000h|Material
Material principal:
Aleación de aluminio|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
50 pc/Caja de cartón"
