description,desc,desc2,id_modelo,idioma_detectado
,"Package Dimensions ? : ? 20.32 x 10.16 x 10.16 cm; 226.8 g
Date First Available ? : ? 10 April 2025
Manufacturer ? : ? Wiley X
ASIN ? : ? B0F2HV24FX
Item model number ? : ? CHJKL09
Department ? : ? Accesorios para hombre
Customer reviews: 5.0 
5.0 out of 5 stars
    1 rating","Fabricado con cuidado meticuloso, el WX JAKL garantiza un rendimiento y protecci�n de primer nivel en diversos terrenos, convirti�ndose en tu compa�ero ideal para aventuras al aire libre. Equipado con lentes intercambiables, estos lentes de sol ofrecen transiciones de luz sin costuras, garantizando una visibilidad inigualable en cada escenario. El elegante dise�o envolvente proporciona un ajuste c�modo mientras protege la luz perif�rica. Con patillas de goma de doble inyecci�n para un mayor apoyo y agarre, est�s bien preparado para cualquier desaf�o que se te presente.",142515143,spa
"Visit a multitude of exotic planets through trapping-filled levels that will test your skills to the limit. With the superhuman abilities of cobra, you'll have to run, jump and climb relentlessly, and make sure you use every means at your fingertips to take down your enemies.
Master iconic cobra weapons, such as the stunning psychogun and colt python 77, to destroy opponents who step on your heels, as well as their famous gadgets like the cigar and hook. You will need your entire arsenal to defeat the powerful bosses who stand in your way.
Explore the story mode by choosing from 3 difficulty levels, allowing veterans of the genre to face a true test worthy of their skills, while those looking for a minor challenge can enjoy the story. You can also try to escape your enemies in a 2-player co-op mode.
Immerse yourself in this amazing world of space opera as you embark on your adventure as a fearsome and charismatic hero. Throughout this epic journey, you'll come across picturesque characters like the royal sisters and the terrifying crystal bowie, the cobra nemesis.
Space adventure cobra - the awakening is the first cobra video game adaptation on modern platforms. covers the first 12 episodes of the famous anime series, staying true to her spirit with the moments of bravery and humor that made her so special.","Product details
Rated ? : ? Ages 12 & Over
Language ? : ? French
Package Dimensions ? : ? 17.2 x 13.5 x 1.9 cm; 300 g
Release date ? : ? 26 Aug. 2025
Subtitles: ? : ? English
ASIN ? : ? B0F2J1C8TG
Country of origin ? : ? Austria
Best Sellers Rank: 13,991 in Videogames (See Top 100 in Videogames)
1,305 in PlayStation 5 Games","Play as Cobra, the space pirate, in an action game and platforming. Together with Lady Armaroid, your loyal companion, and equipped with your iconic Psychogun, you must solve a mystery that could threaten the entire universe. Travel from planet to planet to save three enigmatic sisters, whose fate is tied to a fabulous treasure sought by the dreaded Space Pirate Guild. You will have to cunningly use Cobra's weapons and gadgets to defeat your enemies and complete the levels full of obstacles and traps, which will not be an easy feat for our space rogue.",142277177,eng
,"Package Dimensions ? : ? 40 x 30 x 2 cm; 200 g
Date First Available ? : ? 29 Mar. 2025
Manufacturer ? : ? Tom Tailor GmbH
ASIN ? : ? B0F2WLTKZV
Item model number ? : ? 1048935
Department ? : ? Mujer","Tom Tailor para mujer:

La l�nea de Tom Tailor Women es sin�nimo de moda aut�ntica para mujeres de la talla XS a la 3XL y encarna el aspecto moderno e informal. Las colecciones representan elementos esenciales atemporales y temas de tendencia de moda.

Con BE PART Tom Tailor persigue la visi�n de un presente m�s sostenible. Todos los estilos hechos de tela o material sostenible se reconocen en la etiqueta colgante de BE PART.",142390089,spa
"Brand: Philips
� See more product details",,Philips CHP2134G/12 Power Strip 3 Sockets with Switch - Brand: Philips - EAN: 4895229151048,142531087,eng
,"Package Dimensions ? : ? 31.5 x 28.4 x 3.9 cm; 200 g
Date First Available ? : ? 3 April 2024
Manufacturer ? : ? Tom Tailor GmbH
ASIN ? : ? B0CZRF52L5
Item model number ? : ? 1044923
Department ? : ? Women's
Best Sellers Rank: 86,988 in Fashion (See Top 100 in Fashion)
5,576 in Women's Blouses & Shirts","Tom Tailor for Women:

The Tom Tailor Women's line stands for authentic fashion for women from size XS to 3XL and embodies the modern, casual look. The collections represent timeless essentials and trendy trend themes.

With BE PART Tom Tailor pursues the vision of a more sustainable present. All styles made from fabric or sustainable material are recognized on the BE PART hang tag.",142389793,eng
"About this item
Ultra-light and portable: At only 1.15 kg and 15.7 mm thick, take it anywhere effortlessly
Advanced performance: Intel Core Ultra 7 with 16 cores and 3 built-in AIs for maximum efficiency
14"" FHD IPS Display: 16:10 format, anti-glare and DCI-P3 99% for accurate colors
Large capacity: 32GB LPDDR5x RAM and 2TB SSD for demanding tasks and fast storage
Total Connectivity: 6 ports: 2 USB 3.2, 2 USB-C Thunderbolt 4, HDMI 2.1 and headphone input
� See more product details",,,142562439,eng
"About this item
Clock: GPU / Memory Frequency Boost*: Up to 2970 MHz / 20 GbpsGame frequency**: 2400 MHz / 20 GbpsKey SpecificationsGPU AMD Radeon RX 9070 XT16GB GDDR6 in Memory Bus 256-BitArchitecture AMD RDNA 464 Coding Units Mputo (3) ra Gen RT + 2nd Gen AI Accelerators)Microsoft DirectX 12 UltimateSupport PCI Express 5.02x 8-pin Power Connectors3x DisplayPort 2.1a, 1x HDMI 2.1bMain FeaturesPolychrome SYNC3 Fan DesignStylish Metal Backup PlateFan with Ribbed RingReinforced Metal FrameHeatpipe Air Diverter Flap ultra tight graphics card Super Alloy
� See more product details",,"FUTURE-READY TECHNOLOGY WITH IAAMD Radeon offers everything you need to keep your system feeling fast for years to come. Pair with AMD Ryzen 9000 series processors that feature PCI Express Gen 5 support and the latest AMD Smart Access Memory technology to take full advantage of your AM5 platform's performance. Take advantage of Radeon and Ryzen's AI-enabled technologies, and upgrade to next-generation displays with DisplayPort 2.1 support and up to 16GB of video memory to experience AAA gaming in all its visual glory now and for years to come.",142545681,eng
"About this item
A titanic evolution - Daemon X Machina's intense armored action debuts on a new generation of platforms, and it does so with an epic sci-fi adventure, beginner friendly gameplay and a wider stage that won't leave fans indifferent.
Create a better version of you - Now that the arsenal is a versatile armored suit, you can fully customize its look and gear, and also have the ability to manufacture or recover new items.
Make a difference in company - Thanks to co-op multiplayer mode, you'll never fight alone. Join your friends online to tackle the amazing story and fight bosses together.
BEAUTIFUL AND LETHAL - Explore an alien planet with your arsenal as you battle mechanical and organic enemies. Ride the immense open world on foot, fly through the sky, or when all else fails, ride through plains, swamps, mountains and more.","Product details
Rated ? : ? Ages 16 & Over
Package Dimensions ? : ? 19.2 x 13.7 x 1.4 cm; 85 g
Release date ? : ? 5 Sept. 2025
ASIN ? : ? B0F3KSZ3B2
Country of origin ? : ? Germany
Best Sellers Rank: 38,339 in Videogames (See Top 100 in Videogames)
867 in Xbox Series X & S Games
Customer reviews: 5.0 
5.0 out of 5 stars
    2 ratings","Hundreds of years after the battle for the reddish soils of Early Earth, humans have colonized the blue planet. The Outers (people born with special abilities to have exposed themselves to Femto, a peculiar source of energy) began to be outraged by the contempt they suffered at the hands of humanity on this new and dangerous planet. They took control of The Garden, orbital defense satellites from which they rule the planet as a military power called Sovereign Axiom. As humans on the planet's surface struggle to survive the elements and a race of half-organic half-mechanical creatures known as Immortals, a resistance group, The Reclaimers, appears to stand up against the brutal dominance of the Axiom. When an Outer soldier crashes into the desert outside humanity's greatest settlement, hope arises that he will become the key to turning the tables of the last human revolution.

Marvelous First Studio presents an action-packed new installment of the Daemon X Machina saga. Fly into battle in your custom arsenal and perform a wide variety of attacks tailored to your playing style. Feel the thrill of fast-paced combat as you explore a deadly and dangerous open world by land or air. After killing your enemies, collect their weapons and equipment, and improve your skills to have more options on the battlefield. Get ready for a dark sci-fi story where you must face titanic battles against solo bosses or with up to two friends online. New Daemon X Machina players and veterans alike can enjoy an incredible adventure.

Daemon X Machina: Titanic Scion , created and produced by Kenichiro Tsukuda and featuring the incredible mechanical designs of Shoji Kawamori, is a twist on the franchise. Join The Reclaimers in their fight against Axiom. The battle for the liberation of humanity is beginning now!

MAIN FEATURES

A titanic evolution - Daemon X Machina's intense armored action debuts on a new generation of platforms, and it does so with an epic sci-fi adventure, beginner friendly gameplay and a wider stage that won't leave fans indifferent.

Create a better version of you - Now that the arsenal is a versatile armored suit, you can fully customize its look and gear, and also have the ability to manufacture or recover new items.

Make a difference in company - Thanks to co-op multiplayer mode, you'll never fight alone. Join your friends online to tackle the amazing story and fight bosses together.

BEAUTIFUL AND LETHAL - Explore an alien planet with your arsenal as you battle mechanical and organic enemies. Ride the immense open world on foot, fly through the sky, or when all else fails, ride through plains, swamps, mountains and more.

Text: EN, FR, DE, ES, IT

VO: EN, JP",142277222,eng
"About this item
FRAME MODULAR CHASSIS SYSTEM - The revolutionary FRAME system gives new meaning to the word customization. The revolutionary FRAME modular chassis system redefines customization. Some of the options include modifying the motherboard tray with aluminum bars, replacing the front I/O panel with different USB ports, and swapping the input front panel for a different look
Debugged lines or turbo cooling: The internal side panel near the motherboard tray can be used as a cable cover for a sleek finish, or can be removed to mount fans in place on the side to increase cooling potential
3D Y-PATTERN AIRFLOW PANEL - Optimized for large airflow and minimal restrictions, with three-dimensional perforated steel front panel and a Y-pattern that provides a low cold air resistance trajectory
420mm Upper Radiator Mount: Take your cooling to the next level with a 420mm top radiator and space for 360mm radiators on the front or side
InfiniRail Fan Mounting Options: Mount up to 14 120mm fans simultaneously to let cold air in and hot air out quickly and effectively, or easily adjust InfiniRail fan mounts to install 140mm or 200mm fan. The combinations are endless!
� See more product details",,,142489587,eng
"About this item
FRAME MODULAR CHASSIS SYSTEM - The revolutionary FRAME system gives new meaning to the word customization. The revolutionary FRAME modular chassis system redefines customization. Some of the options include modifying the motherboard tray with aluminum bars, replacing the front I/O panel with different USB ports, and swapping the input front panel for a different look
Debugged lines or turbo cooling: The internal side panel near the motherboard tray can be used as a cable cover for a sleek finish, or can be removed to mount fans in place on the side to increase cooling potential
3D Y-PATTERN AIRFLOW PANEL - Optimized for large airflow and minimal restrictions, with three-dimensional perforated steel front panel and a Y-pattern that provides a low cold air resistance trajectory
420mm Upper Radiator Mount: Take your cooling to the next level with a 420mm top radiator and space for 360mm radiators on the front or side
InfiniRail Fan Mounting Options: Mount up to 14 120mm fans simultaneously to let cold air in and hot air out quickly and effectively, or easily adjust InfiniRail fan mounts to install 140mm or 200mm fan. The combinations are endless!
� See more product details",,,142489589,eng
