_archivo,ean,modelo,url,title,price,mainImage,allMainImages,description,desc,desc2
B0CZMNH4V5.json,B0CZMNH4V5,142537809,https://www.amazon.es/dp/B0CZMNH4V5,"Cisco Catalyst 1300-24XS Managed Switch, 20 10G SPF+ Ports, 4x10GE SFP+ Combo, Limited Lifetime Protection (C1300-24XS)","€1,726.91",https://m.media-amazon.com/images/I/6134BgfBIQL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/6134BgfBIQL._AC_SL1500_.jpg,"About this item
SWITCH PORTS - 20 SPF+ 10G ports + 4 SFP+/copper 10GE combo ports + 1 GE management port
SIMPLE: The intuitive Cisco Business mobile app, local web interface, and Cisco Business Dashboard let you set up, manage and monitor the switch, with step-by-step instructions to install and configure your network in minutes, without the need for IT expertise
IMPROVED SECURITY: IP-MAC port binding detects and blocks deliberate network attacks. First hop security on IPv6 provides unparalleled protection against a wide range of address spoofing and intruder attacks on IPv6 networks.
ENERGY EFFICIENCY: Optimizes energy usage to reduce operating cost. Support IEEE 802.3az Energy Efficient Ethernet Fanless on select models.
PERFECT FOR SMALL BUSINESSES - No subscription or licenses required for use and offers a limited lifetime hardware warranty with 1 year free technical support
› See more product details",,
B0CZP7PGVR.json,B0CZP7PGVR,142244537,https://www.amazon.co.uk/dp/B0CZP7PGVR,My Other Me Adult Mexican Costume Various Sizes,EUR13.73,https://m.media-amazon.com/images/I/516F8EM14SL._AC_SL1200_.jpg,https://m.media-amazon.com/images/I/516F8EM14SL._AC_SL1200_.jpg,,"Date First Available ‏ : ‎ 19 Sept. 2024
Manufacturer ‏ : ‎ my other me fun company sl
ASIN ‏ : ‎ B0CZP7P369
Department ‏ : ‎ Unisex",Adult Mexican Costume Various Sizes
B0CZS9LRJC.json,B0CZS9LRJC,142569537,https://www.amazon.co.uk/dp/B0CZS9LRJC,"Clementoni - Toy, Multicolor (18310.4)",,https://m.media-amazon.com/images/I/813umkB6SlL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/813umkB6SlL._AC_SL1500_.jpg,"About this item
TODDLER CARD GAME - The classic memory with 48 pieces of 5 x 5 cm promotes your child's memory and concentration. After playing, it can enjoy the colourful images of the Paw Patrol heroes
FIND ALL PAIRS The aim of this game is to find and put together all pair images. Whoever collects the most pairs wins!
PLAYFUL ADVANCEMENT: A lively thinking game for your preschooler. By searching the parts, observation skills and logical skills are trained playfully
Exciting game rounds for all ages: the ideal gift for birthdays, Christmas or Easter
PACKAGE INCLUDES - Included is a memory game for toddlers aged 3 and up with 48 colourful Paw Patrol themed cards
› See more product details",,"Product Description

Paw Patrol 48 Card Memo Game

Safety Warning

According to the manufacturer's instructions"
B0D17B5VKY.json,B0D17B5VKY,141384105,https://www.amazon.de/dp/B0D17B5VKY,JACK & JONES Men's Jjepaulos Polo SS Noos Polo Shirt,,https://m.media-amazon.com/images/I/51X+cd6na8L._AC_SL1000_.jpg,https://m.media-amazon.com/images/I/51X+cd6na8L._AC_SL1000_.jpg,,"Date First Available ‏ : ‎ 31 Mar 2025
Manufacturer ‏ : ‎ Bestseller A/S
ASIN ‏ : ‎ B0F32JJSYG
Item model number ‏ : ‎ H-3613
Department ‏ : ‎ Men's
Best Sellers Rank: 3,886 in Fashion (See Top 100 in Fashion)
16 in Men's Polos
Customer reviews: 4.2 
4.2 out of 5 stars
    8,434 ratings",Polo shirt for men from the Danish brand Jack & Jones.
B0D1JGS98G.json,B0D1JGS98G,141504457,https://www.amazon.de/dp/B0D1JGS98G,"Under Armour Charged Surge 4 Running Shoes EU 48 1/2, Black Anthracite Ares Red, 48.5 UK",,https://m.media-amazon.com/images/I/71I24RI6RsL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/71I24RI6RsL._AC_SL1500_.jpg,,"Package Dimensions ‏ : ‎ 38.5 x 24.3 x 13.4 cm; 294.84 g
Date First Available ‏ : ‎ 8 Jan 2025
ASIN ‏ : ‎ B0D1JGS98G
Item model number ‏ : ‎ 3027000
Department ‏ : ‎ Men's
Customer reviews: 5.0 
5.0 out of 5 stars
    2 ratings","UNDER ARMOUR. Model: Charged Surge 4 Running Shoes Features: - Men's shoes. - Running shoes UA Charged Surge 4. Outer material: 83% textile, 17% synthetic. - Outsole: 100% rubber."
B0D1VBG7GS.json,B0D1VBG7GS,142583407,https://www.amazon.es/dp/B0D1VBG7GS,"RECMAR Cable NMEA2000 6PIES JLMMC-DN2K-6, Other, Multicolor, One Size",€74.76,https://m.media-amazon.com/images/I/01GmVhVRioL._AC_.gif,https://m.media-amazon.com/images/I/01GmVhVRioL._AC_.gif,"Recambios Marinos, distributor of engines, inflatable, marine parts and accessories","Product details
Package Dimensions ‏ : ‎ 0.1 x 0.1 x 0.1 cm; 1 kg
Date First Available ‏ : ‎ 16 April 2024
Manufacturer ‏ : ‎ RECMAR
ASIN ‏ : ‎ B0D1VBG7GS
Item model number ‏ : ‎ JLMMC-DN2K-6
Department ‏ : ‎ Other",CABLE NMEA2000 6PIES
B0D1VC9H5Z.json,B0D1VC9H5Z,142583453,https://www.amazon.es/dp/B0D1VC9H5Z,"RECMAR TRANSDUCER 0-200PSI 7/16 SAE PAR2317100200, Other, Multicolor, One Size",€593.99,https://m.media-amazon.com/images/I/01GmVhVRioL._AC_.gif,https://m.media-amazon.com/images/I/01GmVhVRioL._AC_.gif,"Recambios Marinos, distributor of engines, inflatable, marine parts and accessories","Product details
Package Dimensions ‏ : ‎ 0.1 x 0.1 x 0.1 cm; 1 kg
Date First Available ‏ : ‎ 16 April 2024
Manufacturer ‏ : ‎ RECMAR
ASIN ‏ : ‎ B0D1VC9H5Z
Item model number ‏ : ‎ PAR2317100200
Department ‏ : ‎ Other",TRANSDUCER 0-200PSI 7/16 SAE
B0D1VCQRJV.json,B0D1VCQRJV,142578475,https://www.amazon.de/dp/B0D1VCQRJV,"RECMAR Other CODO 45º M.H. 1''1/2 EN Laton CR GS30821, Multicolor, One Size",,https://m.media-amazon.com/images/I/01QFb8SNuTL._AC_.gif,https://m.media-amazon.com/images/I/01QFb8SNuTL._AC_.gif,"Recambios Marinos, distributor of engines, inflatable, marine parts and accessories",,CODO LATON 45º M.H. 1''1/2 EN LATON CR
B0D1VD1VXT.json,B0D1VD1VXT,142578530,https://www.amazon.de/dp/B0D1VD1VXT,"RECMAR Other PASACASCO 1''1/2 EN Laton CR GS30762, Multicolor, One Size",€60.56,https://m.media-amazon.com/images/I/01QFb8SNuTL._AC_.gif,https://m.media-amazon.com/images/I/01QFb8SNuTL._AC_.gif,"Recambios Marinos, distributor of engines, inflatable, marine parts and accessories",,PASACASCO 1''1/2 EN LATON CR
B0D1VD5CKQ.json,B0D1VD5CKQ,142578526,https://www.amazon.de/dp/B0D1VD5CKQ,"RECMAR Other PASACASCO 1'' EN Laton CR GS30778, Multicolor, One Size",€33.87,https://m.media-amazon.com/images/I/01QFb8SNuTL._AC_.gif,https://m.media-amazon.com/images/I/01QFb8SNuTL._AC_.gif,"Recambios Marinos, distributor of engines, inflatable, marine parts and accessories",,PASACASCO 1'' EN LATON CR
B0D1YJ8931.json,B0D1YJ8931,142580020,https://www.amazon.es/dp/B0D1YJ8931,Savio TR-16 Bluetooth Adapter,€10.02,https://m.media-amazon.com/images/I/4166I1NGVwL._AC_SL1200_.jpg,https://m.media-amazon.com/images/I/4166I1NGVwL._AC_SL1200_.jpg,"About this item
Brand Bluetooth Adapter Savio
Color: Multicolor
Dimensions: 12.5 x 10 x 2.8 cm
Reference: S9165334
If what you want is quality at the best price do not keep looking!
› See more product details",,Equip your vehicle with the latest news in the industry! Buy SAVIO TR-16 Bluetooth Adapter and love no details! Type: Bluetooth Hands-Free Color: Gray Black/Gray Connectivity: Bluetooth Tuner: Digital Built-in Display: Not Included: User Manual
B0D262K9HR.json,B0D262K9HR,142583510,https://www.amazon.es/dp/B0D262K9HR,"RECMAR Nuevo 2024-MEDIA Center Waterproof Color SPOH303, Other, Multicolor, One Size",€205.99,https://m.media-amazon.com/images/I/01GmVhVRioL._AC_.gif,https://m.media-amazon.com/images/I/01GmVhVRioL._AC_.gif,"Recambios Marinos, distributor of engines, inflatable, marine parts and accessories","Product details
Package Dimensions ‏ : ‎ 0.1 x 0.1 x 0.1 cm; 1 kg
Date First Available ‏ : ‎ 19 April 2024
Manufacturer ‏ : ‎ RECMAR
ASIN ‏ : ‎ B0D262K9HR
Item model number ‏ : ‎ SPOH303
Department ‏ : ‎ Other",NUEVO 2024 - MEDIA CENTER SPOH303 WATERPROOF COLOR
B0D2696LWP.json,B0D2696LWP,142390713,https://www.amazon.es/dp/B0D2696LWP,"CONTEC , 03281730",€10.99,https://m.media-amazon.com/images/I/51YdgFbE7bL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/51YdgFbE7bL._AC_SL1500_.jpg,,"Product details
Is discontinued by manufacturer ‏ : ‎ No
Item Weight ‏ : ‎ 40 g
Date First Available ‏ : ‎ 19 April 2024
ASIN ‏ : ‎ B0D2696LWP
Manufacturer reference ‏ : ‎ 03281730",
B0D26B3344.json,B0D26B3344,142311936,https://www.amazon.co.uk/dp/B0D26B3344,"CONTEC , 08174757",,https://m.media-amazon.com/images/I/610Dxsk6ngL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/610Dxsk6ngL._AC_SL1500_.jpg,,,
B0D26DZYZH.json,B0D26DZYZH,142311979,https://www.amazon.es/dp/B0D26DZYZH,"Contec , 08080905",€25.30,https://m.media-amazon.com/images/I/71wCn2Byl6L._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/71wCn2Byl6L._AC_SL1500_.jpg,,"Product details
Is discontinued by manufacturer ‏ : ‎ No
Item Weight ‏ : ‎ 20 g
Date First Available ‏ : ‎ 4 Oct. 2024
ASIN ‏ : ‎ B0D26DZYZH
Manufacturer reference ‏ : ‎ 08080905",
B0D26FLN79.json,B0D26FLN79,142293239,https://www.amazon.es/dp/B0D26FLN79,"CONTEC Freilaufkoerper Core F Shimano HG Crmo Schwarz, 07476241",€54.60,https://m.media-amazon.com/images/I/61K1vXPSrPL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/61K1vXPSrPL._AC_SL1500_.jpg,,"Product details
Is discontinued by manufacturer ‏ : ‎ No
Item Weight ‏ : ‎ 170 g
Date First Available ‏ : ‎ 19 April 2024
ASIN ‏ : ‎ B0D26FLN79
Manufacturer reference ‏ : ‎ 07476241",
B0D26G11WZ.json,B0D26G11WZ,142311990,https://www.amazon.it/dp/B0D26G11WZ,"CONTEC , 07289630",€218.89,https://m.media-amazon.com/images/I/41TEkJhSrxL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/41TEkJhSrxL._AC_SL1500_.jpg,,,
B0D26GL164.json,B0D26GL164,142311977,https://www.amazon.co.uk/dp/B0D26GL164,"CONTEC , 08080939",,https://m.media-amazon.com/images/I/71TwtmNiDgL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/71TwtmNiDgL._AC_SL1500_.jpg,,,
B0D31ZTZP4.json,B0D31ZTZP4,142588934,https://www.amazon.es/dp/B0D31ZTZP4,"Razer Kraken V3 X - Fortnite Edition Wired USB Gaming Headset (Ultralight Earphones, 40mm Triforce Speakers, HyperClear Microphone, RGB) Fortnite",€74.64,https://m.media-amazon.com/images/I/71895AeDjtL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/71895AeDjtL._AC_SL1500_.jpg,"About this item
ULTRA LIGHTWEIGHT 285G CONSTRUCTION FOR MARATHON GAMING SESSIONS - Designed to be extremely lightweight, at only 285g, they'll enjoy superior sound while gaming for hours without weighing them down by the headphones.
Razer TriForce 40mm Speakers for High-End Audio Performance: Cutting-edge patented design divides the speaker into 3 parts for individual treble, mid, and bass adjustment, producing brighter, clearer audio with richer treble and more powerful bass.
Razer HyperClear Cardioid Microphone for Better Voice Capture: An improved pickup pattern ensures more voice and less noise as it tapers towards the back and sides of the microphone, with the sweet spot easily placed in the mouth thanks to the microphone's foldable design.
HYBRID FABRIC AND MEMORY FOAM EARPADS FOR BREATHABLE AND DURABLE COMFORT: Wrapped in a combination of breathable fabric and plush leatherette, the thick memory foam pads provide a perfect fit to ensure consistent comfort during extended games.
Surround sound for accurate positional audio: Increase your gaming awareness and let nothing escape your ears with precise positional audio that lets you intuitively determine where each sound is coming from.
Featuring Razer Chroma RGB technology for customizable headset lighting and greater immersion in the game: With access to 16.8 million colors and a suite of lighting effects, apply your preferred settings and see how it works seamlessly with over 150 games and 500 devices from 50+ partners.
› See more product details",,
B0D33Z32Y8.json,B0D33Z32Y8,142531017,https://www.amazon.es/dp/B0D33Z32Y8,Mikrotik CRS326-4C 20G 2Q RM Commutateur réseau Géré Gigabit Ethernet (10/100/1000) Grey,€904.00,https://m.media-amazon.com/images/I/51Nk5xKOe6L._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/51Nk5xKOe6L._AC_SL1500_.jpg,CRS326-4C20G2QRM,"Product details
Product Dimensions ‏ : ‎ 44 x 26 x 4 cm; 3.87 kg
Date First Available ‏ : ‎ 12 May 2024
Manufacturer ‏ : ‎ MikroTik
ASIN ‏ : ‎ B0D33Z32Y8
Item model number ‏ : ‎ CRS326-4C20G2QRM
Customer reviews: 3.9 
3.9 out of 5 stars
    3 ratings",Mikrotik CRS326-4C 20G 2Q RM Commutateur réseau Géré Gigabit Ethernet (10/100/1000) Grey
B0D35YH1MZ.json,B0D35YH1MZ,142596296,https://www.amazon.es/dp/B0D35YH1MZ,Brosse coiffante BaByliss Air Wand AS6550E 1600 W Blue,€48.99,https://m.media-amazon.com/images/I/61sV4gnfTNL._AC_SL1429_.jpg,https://m.media-amazon.com/images/I/61sV4gnfTNL._AC_SL1429_.jpg,"About this item
Brand Hair Dryer Babyliss
Color: Multicolor
Measures 8.25"" x 8"" x 9""
Reference: S7609766
If what you want is quality at the best price do not keep looking!
› See more product details",,"Descripción del producto

If you are looking for appliances for your home at the best prices, don't miss Hairdryer Babyliss AS6550E Navy Blue 1500 W (2 Units) (1 unit) and a wide selection of small quality appliances! Product with plug: Yes Plug type: EU plug Country/Region of Manufacture: China Features: On/Off switch Overheating protection Ionic function Adjustable temperature Power: 1500 W Color: Navy Cable length: 2.5 m Technology: Ceramic Filter: Removable Control type: Buttons Not Included: AC adapter Intensity: 3 levels of intensity Built-in display: No Included: User manual Units: 2 Units 1 unit Speeds: 3 speeds AC input voltage: 230 V

Advertencia de seguridad

Do not expose the dryer to rain or moisture, Keep away from water sources, Unplug the dryer after use, Do not use the dryer if the cord is damaged"
B0D38MDH4J.json,B0D38MDH4J,141844359,https://www.amazon.de/dp/B0D38MDH4J,"Wild Country Unisex Session Baseball Cap, 6641-parachute/0870",,https://m.media-amazon.com/images/I/61oq8rx-3iL._AC_SL1200_.jpg,https://m.media-amazon.com/images/I/61oq8rx-3iL._AC_SL1200_.jpg,,"Date First Available ‏ : ‎ 7 Jun 2024
ASIN ‏ : ‎ B0D38MDH4J
Item model number ‏ : ‎ 1078611-011
Country of origin ‏ : ‎ China
Department ‏ : ‎ Unisex","Session cap.
Proudly worn around the globe by climbers. Our classic trucker cap with fresh, new logo designs. Whether for sunny climbing or on a road trip: thanks to the breathable construction, the cap is versatile and can be used at any time.


Classic trucker style baseball cap
Semi curved brim
Adjustable size, one size fits all.
Unisex design
Cotton front.
Mesh insert made of breathable polyester mesh."
B0D3J3MDZR.json,B0D3J3MDZR,142608689,https://www.amazon.es/dp/B0D3J3MDZR,Braun Varinha MQ55236M,€75.60,https://m.media-amazon.com/images/I/51nbMicHGcL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/51nbMicHGcL._AC_SL1500_.jpg,"About this item
POWERFUL AND QUIET: The 1000W motor is powerful, quiet and compact to ensure reliability and performance for the fastest and finest results in food processing for all your recipes
POWERBELL PLUS TECHNOLOGY - Patented hand blending technology with an extended cutting area helps you puree food in seconds; Splatter control technology prevents splatters to keep you and your kitchen spotless
25 SPEEDS + TURBO SETTINGS - One-handed variable speed wheel features 25 different speeds to choose from; Precise speed adjustment ensures maximum accuracy when mixing smoothies, sauces and sauces
Easy Click Plus system: two buttons and one motion to quickly and easily change all EasyClick Plus accessories for cooking and baking
ACCESSORIES INCLUDED: metal mixing rod, 500ml chopper, metal whisk; 600ml plastic cup is BPA free and has ml and fl oz measurement markings
› See more product details",,"The Braun MultiQuick 5 Pro hand blender is equipped with PowerBell VPlus technology. An extra grinding blade on the dip knife and internal ribs make puree faster and more efficient at every turn. Thanks to the 25 speed levels and the turbo function, operation is easy and with one hand. The powerful 1000 W motor ensures perfect puree results. The patented EasyClick Plus system allows for a wider variety of cookers. This device is compatible with 7 and 9 series accessories. Two buttons with one click: so quickly and easily you can change the base of the dive with EasyClick Plus accessories. The handle of the hand mixer has an ergonomic design, so it fits well in the hand. In addition, it is coated with a non-slip material. SplashControl system prevents splashing and allows for clean work. In addition, the hand mixer is designed for sustainability because all parts can be recycled. In addition to the metal base hand blender is also included a mixing and measuring cup, a whisk and a 500ml chopper. The accessories are dishwasher safe. All parts in contact with food are made of a BPA free material. * Compared to Braun MQ10,000P in almond milk. ** Compared to Braun XL FP 2.0L."
B0D45L29RZ.json,B0D45L29RZ,142569806,https://www.amazon.co.uk/dp/B0D45L29RZ,Salt & Pepper Games | Unreliable Wizard | Card Board Game | Solitaire Game to Become A Wizard and Unleash Heroes | 1 Player | Spanish and English,£47.99,https://m.media-amazon.com/images/I/41BzOOZLwdL._AC_SL1422_.jpg,https://m.media-amazon.com/images/I/41BzOOZLwdL._AC_SL1422_.jpg,"About this item
Experience an engaging solo gameplay as an apprentice wizard on a mission to save the princess by defeating the Demon Lord in this strategic card game.
With just 32 cards, the game offers a rich and strategic experience where you move across a map, manage life points, and overcome various challenges.
Utilize a hand of cards to create powerful magic by matching specific patterns. Enhance your abilities by collecting new spells and recruiting traveling companions.
Navigate through different terrains that require life points to cross and engage in battles against enemy minions at designated points on the map.
Gain new cards, including additional spells and companions, as rewards for defeating enemies. Successfully defeat the Demon Lord at the end of the map to win the game and save the princess.
› See more product details",,"You are an apprentice wizard tasked by the King with destroying the Demon Lord and thus saving the Princess. This card based solo game has you advancing along the map fighting enemy minions and gathering new magic and traveling companions to assist along the way. The game consists of 32 cards. you move your wizard along the map and pay Life Points to cross terrain. Certain terrain are battle points where you battle enemy minions. You use your hand of cards to create magic by matching certain magic patterns, your traveling companions may apply skills as well. If you defeat the evil minions you gain more cards which may contain magic or traveling companions. If you defeat the Demon King at the end of the map you win!"
